image_path,image_name,object_id,score,label,class_id,x1,y1,x2,y2,padding_ratio,bbox_area,mask_area,mask_tightness,bbox_crop_purity,bbox_visual_background_ratio,mask_crop_purity_white_bg,mask_crop_visual_background_ratio_white_bg,removed_background_pixels,removed_visual_background_ratio,example_bbox_crop_path,example_mask_crop_path,example_panel_path
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,3,0.905643880367279,salad_iceberg,58,125,600,804,1244,0.05,437276,267616,0.61200706,0.61200706,0.38799294,1.0,0.0,169660,0.38799294,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,4,0.9020484089851379,apple_red_boskoop,27,923,925,1200,1224,0.05,82823,56095,0.67728771,0.67728771,0.32271229,1.0,0.0,26728,0.32271229,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,5,0.8105710744857788,apple_red_boskoop,27,775,730,1059,997,0.05,75828,52279,0.68944189,0.68944189,0.31055811,1.0,0.0,23549,0.31055811,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,6,0.372408002614975,apple_golden_delicious,25,923,928,1201,1223,0.05,82010,57808,0.70488965,0.70488965,0.29511035,1.0,0.0,24202,0.29511035,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,7,0.28448280692100525,pear,38,647,924,938,1207,0.05,82353,54128,0.6572681,0.6572681,0.3427319,1.0,0.0,28225,0.3427319,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_026011.jpg,D2S_026011.jpg,8,0.25075456500053406,kiwi,35,794,1154,1108,1365,0.05,66254,48079,0.72567694,0.72567694,0.27432306,1.0,0.0,18175,0.27432306,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_039714.jpg,D2S_039714.jpg,1,0.3358422815799713,avocado,28,470,537,799,750,0.05,70077,45817,0.65380938,0.65380938,0.34619062,1.0,0.0,24260,0.34619062,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_039714.jpg,D2S_039714.jpg,2,0.306726336479187,tegernseer_hell_03,10,466,535,790,748,0.05,69012,46708,0.67680983,0.67680983,0.32319017,1.0,0.0,22304,0.32319017,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_039714.jpg,D2S_039714.jpg,3,0.2658021152019501,corny_schoko_banane,13,715,166,1302,1187,0.05,599327,439738,0.73371966,0.73371966,0.26628034,1.0,0.0,159589,0.26628034,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_039714.jpg,D2S_039714.jpg,4,0.2500776946544647,gepa_bio_caffe_crema,22,717,164,1302,1184,0.05,596700,440086,0.7375331,0.7375331,0.2624669,1.0,0.0,156614,0.2624669,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043211.jpg,D2S_043211.jpg,1,0.97625333070755,grapes_sweet_celebration_seedless,34,549,614,887,1043,0.05,145002,84976,0.5860333,0.5860333,0.4139667,1.0,0.0,60026,0.4139667,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043211.jpg,D2S_043211.jpg,2,0.6706676483154297,corny_nussvoll,11,720,574,1367,1266,0.05,447724,261628,0.58435107,0.58435107,0.41564893,1.0,0.0,186096,0.41564893,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043211.jpg,D2S_043211.jpg,3,0.3881484270095825,pasta_reggia_fusilli,40,661,35,1298,418,0.05,243971,156616,0.64194515,0.64194515,0.35805485,1.0,0.0,87355,0.35805485,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043211.jpg,D2S_043211.jpg,4,0.37341615557670593,caona_cocoa,18,662,35,1299,418,0.05,243971,156280,0.64056794,0.64056794,0.35943206,1.0,0.0,87691,0.35943206,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043211.jpg,D2S_043211.jpg,5,0.2863449156284332,gepa_bio_caffe_crema,22,664,33,1299,414,0.05,241935,156829,0.64822783,0.64822783,0.35177217,1.0,0.0,85106,0.35177217,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,1,0.7568563222885132,gepa_bio_und_fair_fencheltee,45,579,66,996,574,0.05,211836,95014,0.44852622,0.44852622,0.55147378,1.0,0.0,116822,0.55147378,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,2,0.5988181829452515,gepa_bio_und_fair_pfefferminztee,48,968,239,1398,743,0.05,216720,93544,0.43163529,0.43163529,0.56836471,1.0,0.0,123176,0.56836471,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,3,0.5883588790893555,gepa_bio_und_fair_pfefferminztee,48,366,737,796,1236,0.05,214570,99562,0.46400708,0.46400708,0.53599292,1.0,0.0,115008,0.53599292,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,4,0.5556782484054565,gepa_bio_und_fair_fencheltee,45,968,239,1399,742,0.05,216793,93571,0.43161449,0.43161449,0.56838551,1.0,0.0,123222,0.56838551,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,5,0.5355049967765808,gepa_bio_und_fair_fencheltee,45,862,878,1319,1389,0.05,233527,101965,0.43663045,0.43663045,0.56336955,1.0,0.0,131562,0.56336955,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,6,0.45414188504219055,gepa_bio_und_fair_kamillentee,46,966,239,1398,750,0.05,220752,93592,0.42396898,0.42396898,0.57603102,1.0,0.0,127160,0.57603102,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,7,0.4256082773208618,gepa_bio_und_fair_fencheltee,45,367,738,796,1239,0.05,214929,99505,0.46296684,0.46296684,0.53703316,1.0,0.0,115424,0.53703316,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,8,0.4051234722137451,gepa_bio_und_fair_kamillentee,46,856,879,1318,1387,0.05,234696,101881,0.43409773,0.43409773,0.56590227,1.0,0.0,132815,0.56590227,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,9,0.39567726850509644,gepa_bio_und_fair_kamillentee,46,580,68,994,577,0.05,210726,95857,0.45488929,0.45488929,0.54511071,1.0,0.0,114869,0.54511071,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_043714.jpg,D2S_043714.jpg,10,0.32045483589172363,gepa_bio_und_fair_rooibostee,49,965,242,1398,742,0.05,216500,93367,0.43125635,0.43125635,0.56874365,1.0,0.0,123133,0.56874365,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_050101.jpg,D2S_050101.jpg,1,0.9976853132247925,franken_tafelreiniger,42,526,88,986,638,0.05,253000,76276,0.30148617,0.30148617,0.69851383,1.0,0.0,176724,0.69851383,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_050101.jpg,D2S_050101.jpg,2,0.9898825287818909,banana_single,30,570,776,1201,1047,0.05,171001,57922,0.33872317,0.33872317,0.66127683,1.0,0.0,113079,0.66127683,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_050101.jpg,D2S_050101.jpg,3,0.9660366177558899,zucchini,59,618,456,1226,850,0.05,239552,74701,0.31183626,0.31183626,0.68816374,1.0,0.0,164851,0.68816374,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_056604.jpg,D2S_056604.jpg,1,0.9914006590843201,roma_vine_tomatoes,56,205,0,1289,753,0.05,816252,235357,0.28833865,0.28833865,0.71166135,1.0,0.0,580895,0.71166135,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_056604.jpg,D2S_056604.jpg,2,0.966095507144928,corny_schoko_banane,13,777,808,1327,1352,0.05,299200,214714,0.71762701,0.71762701,0.28237299,1.0,0.0,84486,0.28237299,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_056604.jpg,D2S_056604.jpg,3,0.49024271965026855,ethiquable_gruener_tee_ceylon,44,767,808,1324,1342,0.05,297438,215620,0.72492419,0.72492419,0.27507581,1.0,0.0,81818,0.27507581,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_056604.jpg,D2S_056604.jpg,4,0.25298643112182617,gepa_bio_und_fair_rooibostee,49,767,810,1328,1341,0.05,297891,215467,0.72330819,0.72330819,0.27669181,1.0,0.0,82424,0.27669181,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_057304.jpg,D2S_057304.jpg,1,0.999734103679657,vine_tomatoes,55,833,273,1481,1436,0.05,753624,422191,0.56021438,0.56021438,0.43978562,1.0,0.0,331433,0.43978562,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_057304.jpg,D2S_057304.jpg,2,0.8585276007652283,cucumber,51,348,232,817,779,0.05,256543,73597,0.28687978,0.28687978,0.71312022,1.0,0.0,182946,0.71312022,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_057304.jpg,D2S_057304.jpg,3,0.7652959823608398,zucchini,59,345,237,815,788,0.05,258970,73303,0.28305595,0.28305595,0.71694405,1.0,0.0,185667,0.71694405,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_057309.jpg,D2S_057309.jpg,1,0.998529314994812,vine_tomatoes,55,408,0,1064,1142,0.05,749152,430591,0.57477121,0.57477121,0.42522879,1.0,0.0,318561,0.42522879,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_057309.jpg,D2S_057309.jpg,2,0.9843953847885132,zucchini,59,1080,625,1550,1176,0.05,258970,70864,0.27363787,0.27363787,0.72636213,1.0,0.0,188106,0.72636213,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_058718.jpg,D2S_058718.jpg,1,0.8195476531982422,corny_nussvoll_single,12,1222,172,1491,446,0.05,73706,25117,0.3407728,0.3407728,0.6592272,1.0,0.0,48589,0.6592272,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_061919.jpg,D2S_061919.jpg,1,0.9990977048873901,salad_iceberg,58,751,303,1381,840,0.05,338310,208447,0.616142,0.616142,0.383858,1.0,0.0,129863,0.383858,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_061919.jpg,D2S_061919.jpg,2,0.48551058769226074,adelholzener_classic_naturell_02,3,285,367,647,594,0.05,82174,50983,0.62042739,0.62042739,0.37957261,1.0,0.0,31191,0.37957261,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_061919.jpg,D2S_061919.jpg,3,0.2698638141155243,augustiner_lagerbraeu_hell_05,5,284,368,647,593,0.05,81675,50827,0.62230793,0.62230793,0.37769207,1.0,0.0,30848,0.37769207,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_064121.jpg,D2S_064121.jpg,1,0.8327502608299255,augustiner_weissbier_05,6,1152,163,1658,576,0.05,208978,93577,0.44778398,0.44778398,0.55221602,1.0,0.0,115401,0.55221602,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_064121.jpg,D2S_064121.jpg,2,0.4755268394947052,augustiner_weissbier_05,6,216,670,729,1046,0.05,192888,90397,0.4686502,0.4686502,0.5313498,1.0,0.0,102491,0.5313498,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_064121.jpg,D2S_064121.jpg,3,0.35752567648887634,augustiner_lagerbraeu_hell_05,5,202,669,729,1047,0.05,199206,90958,0.45660271,0.45660271,0.54339729,1.0,0.0,108248,0.54339729,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_064121.jpg,D2S_064121.jpg,4,0.32303526997566223,augustiner_lagerbraeu_hell_05,5,1155,165,1644,575,0.05,200490,93670,0.46720535,0.46720535,0.53279465,1.0,0.0,106820,0.53279465,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,1,0.9910485744476318,vine_tomatoes,55,65,144,614,1266,0.05,615978,396628,0.64389962,0.64389962,0.35610038,1.0,0.0,219350,0.35610038,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,2,0.9727622270584106,zucchini,59,1147,769,1795,1200,0.05,279288,80371,0.28777105,0.28777105,0.71222895,1.0,0.0,198917,0.71222895,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,3,0.8407011032104492,apple_red_boskoop,27,1375,1120,1634,1350,0.05,59570,40663,0.6826087,0.6826087,0.3173913,1.0,0.0,18907,0.3173913,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,4,0.7611470818519592,pasta_reggia_spaghetti,41,489,0,1069,870,0.05,504600,187087,0.37076298,0.37076298,0.62923702,1.0,0.0,317513,0.62923702,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,5,0.6659349799156189,cocoba_cocoa,19,878,0,1531,436,0.05,284708,150346,0.52807087,0.52807087,0.47192913,1.0,0.0,134362,0.47192913,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,6,0.6569379568099976,kiwi,35,930,820,1226,1040,0.05,65120,44387,0.68161855,0.68161855,0.31838145,1.0,0.0,20733,0.31838145,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,7,0.5666490793228149,kiwi,35,1376,1113,1633,1352,0.05,61423,42007,0.68389691,0.68389691,0.31610309,1.0,0.0,19416,0.31610309,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,8,0.5637909770011902,gepa_bio_und_fair_pfefferminztee,48,1269,365,1802,775,0.05,218530,100489,0.45984075,0.45984075,0.54015925,1.0,0.0,118041,0.54015925,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,9,0.4753960072994232,corny_schoko_banane,13,448,872,1116,1440,0.05,379424,190531,0.50215854,0.50215854,0.49784146,1.0,0.0,188893,0.49784146,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_065220.jpg,D2S_065220.jpg,10,0.32619723677635193,gepa_bio_und_fair_kamillentee,46,1273,361,1805,777,0.05,221312,100285,0.45313856,0.45313856,0.54686144,1.0,0.0,121027,0.54686144,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,1,0.999664306640625,clementine,31,1053,0,1657,518,0.05,312872,212455,0.67904766,0.67904766,0.32095234,1.0,0.0,100417,0.32095234,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,2,0.9994877576828003,rocket,57,0,327,589,1188,0.05,507129,276814,0.54584534,0.54584534,0.45415466,1.0,0.0,230315,0.45415466,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,3,0.9664693474769592,corny_schoko_banane_single,14,352,1055,725,1440,0.05,143605,44155,0.30747537,0.30747537,0.69252463,1.0,0.0,99450,0.69252463,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,4,0.9260117411613464,corny_nussvoll,11,938,457,1585,1117,0.05,427020,201403,0.4716477,0.4716477,0.5283523,1.0,0.0,225617,0.5283523,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,5,0.8661702871322632,clementine_single,32,769,1181,908,1325,0.05,20016,14749,0.73686051,0.73686051,0.26313949,1.0,0.0,5267,0.26313949,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,6,0.6247996091842651,apple_braeburn_bundle,24,306,0,887,348,0.05,202188,122035,0.60357192,0.60357192,0.39642808,1.0,0.0,80153,0.39642808,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,7,0.41477036476135254,pasta_reggia_fusilli,40,568,86,1083,1248,0.05,598430,317404,0.53039453,0.53039453,0.46960547,1.0,0.0,281026,0.46960547,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066810.jpg,D2S_066810.jpg,8,0.3882521092891693,grapes_sweet_celebration_seedless,34,956,1214,1590,1440,0.05,143284,106273,0.74169482,0.74169482,0.25830518,1.0,0.0,37011,0.25830518,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,1,0.9997623562812805,rocket,57,1207,796,1920,1440,0.05,459172,326029,0.71003676,0.71003676,0.28996324,1.0,0.0,133143,0.28996324,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,2,0.9944794178009033,clementine,31,26,533,585,1220,0.05,384033,230980,0.60145873,0.60145873,0.39854127,1.0,0.0,153053,0.39854127,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,3,0.9938294291496277,corny_schoko_banane_single,14,1538,251,1694,717,0.05,72696,48502,0.66718939,0.66718939,0.33281061,1.0,0.0,24194,0.33281061,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,4,0.9696160554885864,corny_nussvoll,11,429,140,1059,767,0.05,395010,191437,0.48463836,0.48463836,0.51536164,1.0,0.0,203573,0.51536164,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,5,0.8447161912918091,rocket,57,916,0,1425,236,0.05,120124,62668,0.52169425,0.52169425,0.47830575,1.0,0.0,57456,0.47830575,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,6,0.8240581750869751,grapes_green_sugraone_seedless,33,916,0,1424,236,0.05,119888,62563,0.52184539,0.52184539,0.47815461,1.0,0.0,57325,0.47815461,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,7,0.5500380992889404,grapes_sweet_celebration_seedless,34,567,1170,1131,1440,0.05,152280,108430,0.7120436,0.7120436,0.2879564,1.0,0.0,43850,0.2879564,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,8,0.45027297735214233,kiwi,35,1291,253,1435,398,0.05,20880,14765,0.70713602,0.70713602,0.29286398,1.0,0.0,6115,0.29286398,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_066814.jpg,D2S_066814.jpg,9,0.27073800563812256,gepa_bio_und_fair_fencheltee,45,350,0,921,292,0.05,166732,88900,0.53319099,0.53319099,0.46680901,1.0,0.0,77832,0.46680901,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,1,0.9985107779502869,clementine,31,282,294,925,918,0.05,401232,229861,0.572888,0.572888,0.427112,1.0,0.0,171371,0.427112,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,2,0.9117026329040527,grapes_sweet_celebration_seedless,34,0,878,752,1408,0.05,398560,229618,0.57611903,0.57611903,0.42388097,1.0,0.0,168942,0.42388097,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,3,0.860164999961853,apple_braeburn_bundle,24,1267,808,1758,1345,0.05,263667,176995,0.67128234,0.67128234,0.32871766,1.0,0.0,86672,0.32871766,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,4,0.7947275638580322,rocket,57,0,456,432,1005,0.05,237168,112825,0.47571763,0.47571763,0.52428237,1.0,0.0,124343,0.52428237,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,5,0.5254755616188049,dr_oetker_vitalis_knuspermuesli_klassisch,15,621,1094,1240,1440,0.05,214174,113563,0.5302371,0.5302371,0.4697629,1.0,0.0,100611,0.4697629,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,6,0.5023567080497742,ethiquable_gruener_tee_ceylon,44,619,1092,1237,1440,0.05,215064,115246,0.53586839,0.53586839,0.46413161,1.0,0.0,99818,0.46413161,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,7,0.4534663259983063,adelholzener_gourmet_mineralwasser_02,4,1586,300,1911,1049,0.05,243425,95038,0.39042005,0.39042005,0.60957995,1.0,0.0,148387,0.60957995,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,8,0.32611027359962463,gepa_bio_und_fair_kamillentee,46,1080,227,1805,753,0.05,381350,208921,0.54784581,0.54784581,0.45215419,1.0,0.0,172429,0.45215419,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,9,0.26849696040153503,koelln_muesli_fruechte,16,620,1092,1240,1440,0.05,215760,114751,0.53184557,0.53184557,0.46815443,1.0,0.0,101009,0.46815443,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,10,0.261841744184494,zucchini,59,768,694,1362,984,0.05,172260,34102,0.19796819,0.19796819,0.80203181,1.0,0.0,138158,0.80203181,,,
data/yolo_cache/d2s_small_seg/images/test/D2S_068111.jpg,D2S_068111.jpg,11,0.254810094833374,gepa_bio_und_fair_pfefferminztee,48,709,188,1125,623,0.05,180960,95113,0.52560234,0.52560234,0.47439766,1.0,0.0,85847,0.47439766,,,
